0.00000000,0.43666667,0.87333333,0.68666667,0.62666667,1.24666667,0.87000000,1.75000000,2.00000000,0.87666667
0.43666667,0.00000000,0.43666667,0.25000000,0.81000000,0.81000000,0.56666667,1.31333333,1.56333333,1.06000000
0.87333333,0.43666667,0.00000000,0.68666667,1.24666667,0.62666667,1.00333333,0.87666667,1.12666667,1.49666667
0.68666667,0.25000000,0.68666667,0.00000000,0.56000000,0.56000000,0.31666667,1.06333333,1.31333333,0.81000000
0.62666667,0.81000000,1.24666667,0.56000000,0.00000000,0.62000000,0.24333333,1.12333333,1.37333333,0.25000000
1.24666667,0.81000000,0.62666667,0.56000000,0.62000000,0.00000000,0.37666667,0.50333333,0.75333333,0.87000000
0.87000000,0.56666667,1.00333333,0.31666667,0.24333333,0.37666667,0.00000000,0.88000000,1.13000000,0.49333333
1.75000000,1.31333333,0.87666667,1.06333333,1.12333333,0.50333333,0.88000000,0.00000000,0.25000000,0.87333333
2.00000000,1.56333333,1.12666667,1.31333333,1.37333333,0.75333333,1.13000000,0.25000000,0.00000000,1.12333333
0.87666667,1.06000000,1.49666667,0.81000000,0.25000000,0.87000000,0.49333333,0.87333333,1.12333333,0.00000000
