0.00000000,0.14689228,0.95367779,0.76669695,0.11774515,1.28271343,0.51080502,0.19685230,0.46013913,0.37699902
0.14689228,0.00000000,0.80982033,0.66386274,0.08450927,1.13672436,0.40819293,0.31495929,0.31326254,0.25627608
0.95367779,0.80982033,0.00000000,0.49067861,0.84781408,0.34159298,0.73933945,1.06976668,0.51086669,0.69906970
0.76669695,0.66386274,0.49067861,0.00000000,0.64981781,0.79517740,0.85182045,0.79398544,0.52613625,0.72461806
0.11774515,0.08450927,0.84781408,0.64981781,0.00000000,1.18124390,0.49269862,0.24159136,0.37108285,0.33981126
1.28271343,1.13672436,0.34159298,0.79517740,1.18124390,0.00000000,0.99332447,1.40809010,0.82742278,0.99148866
0.51080502,0.40819293,0.73933945,0.85182045,0.49269862,0.99332447,0.00000000,0.70616121,0.32570846,0.16100344
0.19685230,0.31495929,1.06976668,0.79398544,0.24159136,1.40809010,0.70616121,0.00000000,0.61143459,0.56597572
0.46013913,0.31326254,0.51086669,0.52613625,0.37108285,0.82742278,0.32570846,0.61143459,0.00000000,0.21179580
0.37699902,0.25627608,0.69906970,0.72461806,0.33981126,0.99148866,0.16100344,0.56597572,0.21179580,0.00000000
