0.00000000,0.58558936,0.36456409,0.36490639,0.72261343,0.36331278,0.15992356,0.68608363,0.16220828,0.32624085,0.51393459,0.32131472,0.80252663,0.22493238,0.64942899,0.58541982,0.32410033,0.35842525,0.66661447,0.50287964,0.58315866,0.23042549,0.16191563,0.35290362,0.51532294,0.48340674,0.71764108,0.45962883,0.36475797,0.46095568,0.23156457,0.51340126,0.48926913,0.16296520,0.66913463,0.22723960
0.58558936,0.00000000,0.32295269,0.22830489,0.36010369,0.82547128,0.68822884,0.16082413,0.46014020,0.48623124,0.66733683,0.86901767,0.31790015,0.80796668,0.58334115,0.22859990,0.36293667,0.51100602,0.72136765,0.47937125,0.82252464,0.36211432,0.72446378,0.93608880,0.36235852,0.32241629,0.86341289,0.80942265,0.64927642,0.15998386,0.66932208,0.16169667,0.51235669,0.51303424,0.45775981,0.58530407
0.36456409,0.32295269,0.00000000,0.23014037,0.35805144,0.51246481,0.51283849,0.35816590,0.32633058,0.16327901,0.36271327,0.58109904,0.44801459,0.58157772,0.36210376,0.22796566,0.36201063,0.50886737,0.45562653,0.57366411,0.50986401,0.16331128,0.45855598,0.67840182,0.16309154,0.45406144,0.57572672,0.48647080,0.32632411,0.16297042,0.36429253,0.36105117,0.23060178,0.23077551,0.32332451,0.48628193
0.36490639,0.22830489,0.23014037,0.00000000,0.48341651,0.64967419,0.45994027,0.35968736,0.23184061,0.36460440,0.58562442,0.66658107,0.50427412,0.58342085,0.58502496,0.32405716,0.16184604,0.32102997,0.68576671,0.35139969,0.72318559,0.16302455,0.51395272,0.71776978,0.36446416,0.22392565,0.80262779,0.66966904,0.51567660,0.16218254,0.48943048,0.16004302,0.46074163,0.32634544,0.51289509,0.36349118
0.72261343,0.36010369,0.35805144,0.48341651,0.00000000,0.80522560,0.86900141,0.22681563,0.66668678,0.45446788,0.50876703,0.90865380,0.15659831,0.93765872,0.32156825,0.15936134,0.64523351,0.80439983,0.48196289,0.81509288,0.66202119,0.50960938,0.80577236,1.02366951,0.22447510,0.66284974,0.63871416,0.72029555,0.58148648,0.32124297,0.68436632,0.50940522,0.35815691,0.58134304,0.16031012,0.82308848
0.36331278,0.82547128,0.51246481,0.64967419,0.80522560,0.00000000,0.45823814,0.86831286,0.51318082,0.36115905,0.36096836,0.16032911,0.93404737,0.36019615,0.58234582,0.72318011,0.66793622,0.72170908,0.50866201,0.86336137,0.32175917,0.48665686,0.22939089,0.31691058,0.58374118,0.82283407,0.47856021,0.16130033,0.22709077,0.66911432,0.16024577,0.80971009,0.45795900,0.32333590,0.68518192,0.58384426
0.15992356,0.68822884,0.51283849,0.45994027,0.86900141,0.45823814,0.00000000,0.80800906,0.22810556,0.48616302,0.66747391,0.36049569,0.93617845,0.16093743,0.80935138,0.72439384,0.36285694,0.32276937,0.82260546,0.47991037,0.72178448,0.36188148,0.22884726,0.31809388,0.66919038,0.51117796,0.86374443,0.58381142,0.51256161,0.58544126,0.36260366,0.58532678,0.64919166,0.32288746,0.82537694,0.16185897
0.68608363,0.16082413,0.35816590,0.35968736,0.22681563,0.86831286,0.80800906,0.00000000,0.58365259,0.50921640,0.64436255,0.93772320,0.15707933,0.91097866,0.50915345,0.15901498,0.51088627,0.66451684,0.66261341,0.64012470,0.80352998,0.45566419,0.80671723,1.02506549,0.32067939,0.48319811,0.81498745,0.82210618,0.66589353,0.22514587,0.72245403,0.32250636,0.48266436,0.58188628,0.35992069,0.72314066
0.16220828,0.46014020,0.32633058,0.23184061,0.66668678,0.51318082,0.22810556,0.58365259,0.00000000,0.36467544,0.58575605,0.48351263,0.71802001,0.35951575,0.66961144,0.51404578,0.16190075,0.22409468,0.72320984,0.35167532,0.68606957,0.16302073,0.32411600,0.50414409,0.48941836,0.32121174,0.80281664,0.58537380,0.46097495,0.36495824,0.36468462,0.36367028,0.51566252,0.23026539,0.64965010,0.15995222
0.32624085,0.48623124,0.16327901,0.36460440,0.45446788,0.36115905,0.48616302,0.50921640,0.36467544,0.00000000,0.22838062,0.45418635,0.57462121,0.50895916,0.32318836,0.36202109,0.45870793,0.58111592,0.35853453,0.67759847,0.35858194,0.23109865,0.36184311,0.57422726,0.22999542,0.58099102,0.44858471,0.32319178,0.16304519,0.32624943,0.22989861,0.51243622,0.16302873,0.16327571,0.36129362,0.51252084
0.51393459,0.66733683,0.36271327,0.58562442,0.50876703,0.36096836,0.66747391,0.64436255,0.58575605,0.22838062,0.00000000,0.50862763,0.65867964,0.64433381,0.22854302,0.48534768,0.68708850,0.80633159,0.15917778,0.90597892,0.15916968,0.45947926,0.48535479,0.65848343,0.32369003,0.80613207,0.22020410,0.22849423,0.16171037,0.51380231,0.32369661,0.72376444,0.16170743,0.36277370,0.36106141,0.72399362
0.32131472,0.86901767,0.58109904,0.66658107,0.90865380,0.16032911,0.36049569,0.93772320,0.48351263,0.45418635,0.50862763,0.00000000,1.02379939,0.22705712,0.72013698,0.80569996,0.64537882,0.66348615,0.66194432,0.81579984,0.48206045,0.50943954,0.15939910,0.15658170,0.68418162,0.80466445,0.63884344,0.32162059,0.35796102,0.72247370,0.22429052,0.82314905,0.58124469,0.35783365,0.80511041,0.50992647
0.80252663,0.31790015,0.44801459,0.50427412,0.15659831,0.93404737,0.93617845,0.15707933,0.71802001,0.57462121,0.65867964,1.02379939,0.00000000,1.02512193,0.47816199,0.22005005,0.66085044,0.81686367,0.63854474,0.79712773,0.81432577,0.57562888,0.90656458,1.12640457,0.35220292,0.64023143,0.79528271,0.86237143,0.71612346,0.35309707,0.80139094,0.47956739,0.50265421,0.67878771,0.31690824,0.86490069
0.22493238,0.80796668,0.58157772,0.58342085,0.93765872,0.36019615,0.16093743,0.91097866,0.35951575,0.50895916,0.64433381,0.22705712,1.02512193,0.00000000,0.82194637,0.80658358,0.51084754,0.48365976,0.80350769,0.64076669,0.66287495,0.45534490,0.15897940,0.15716001,0.72222867,0.66471550,0.81521895,0.50942633,0.48263528,0.68586884,0.32064627,0.72314144,0.66567287,0.35788037,0.86815266,0.32278064
0.64942899,0.58334115,0.36210376,0.58502496,0.32156825,0.58234582,0.80935138,0.50915345,0.66961144,0.32318836,0.22854302,0.72013698,0.47816199,0.82194637,0.00000000,0.36183036,0.72411134,0.86862279,0.16042085,0.93425514,0.35958362,0.51325062,0.66687830,0.86211614,0.22790519,0.80611023,0.31719596,0.45703714,0.36218639,0.45926643,0.51201127,0.68627524,0.16015988,0.48646401,0.16126618,0.82550390
0.58541982,0.22859990,0.22796566,0.32405716,0.15936134,0.72318011,0.72439384,0.15901498,0.51404578,0.36202109,0.48534768,0.80569996,0.22005005,0.80658358,0.36183036,0.00000000,0.48588188,0.64505494,0.50963598,0.65896255,0.64451549,0.36252258,0.68651968,0.90636309,0.16166644,0.50913197,0.65956784,0.66695715,0.51314615,0.16188164,0.58474298,0.36130936,0.32364987,0.45874051,0.22915999,0.66803908
0.32410033,0.36293667,0.36201063,0.16184604,0.64523351,0.66793622,0.36285694,0.51088627,0.16190075,0.45870793,0.68708850,0.64537882,0.66085044,0.51084754,0.72411134,0.48588188,0.00000000,0.15918393,0.80680521,0.21889081,0.80697568,0.22760931,0.48599149,0.66084356,0.51352099,0.15931117,0.90729251,0.72438031,0.58541673,0.32402142,0.51371352,0.22995350,0.58525866,0.36212036,0.66767461,0.22981144
0.35842525,0.51100602,0.50886737,0.32102997,0.80439983,0.72170908,0.32276937,0.66451684,0.22409468,0.58111592,0.80633159,0.66348615,0.81686367,0.48365976,0.86862279,0.64505494,0.15918393,0.00000000,0.93791851,0.15716577,0.91014936,0.35736782,0.50966438,0.64076917,0.66596718,0.22833818,1.02482342,0.80672245,0.68506169,0.48320283,0.58217686,0.36167480,0.72229540,0.45435285,0.82255882,0.16092612
0.66661447,0.72136765,0.45562653,0.68576671,0.48196289,0.50866201,0.82260546,0.66261341,0.72320984,0.35853453,0.15917778,0.66194432,0.63854474,0.80350769,0.16042085,0.50963598,0.80680521,0.93791851,0.00000000,1.02393262,0.22658350,0.58236165,0.64452946,0.81418822,0.35901749,0.90968389,0.15677648,0.35958163,0.32088788,0.58282331,0.48287405,0.80643834,0.22502961,0.50987462,0.32167789,0.86891353
0.50287964,0.47937125,0.57366411,0.35139969,0.81509288,0.86336137,0.47991037,0.64012470,0.35167532,0.67759847,0.90597892,0.81579984,0.79712773,0.64076669,0.93425514,0.65896255,0.21889081,0.15716577,1.02393262,0.00000000,1.02421490,0.44649998,0.65956050,0.79784063,0.71584022,0.15697377,1.12618281,0.93476538,0.80123762,0.50242142,0.71632547,0.31770328,0.80094905,0.57393368,0.86270611,0.31808640
0.58315866,0.82252464,0.50986401,0.72318559,0.66202119,0.32175917,0.72178448,0.80352998,0.68606957,0.35858194,0.15916968,0.48206045,0.81432577,0.66287495,0.35958362,0.64451549,0.80697568,0.91014936,0.22658350,1.02421490,0.00000000,0.58246502,0.50988395,0.63862375,0.48285962,0.93791290,0.15681251,0.16046910,0.22510101,0.66653731,0.35919222,0.86880619,0.32087667,0.45580488,0.50869479,0.80693430
0.23042549,0.36211432,0.16331128,0.16302455,0.50960938,0.48665686,0.36188148,0.45566419,0.16302073,0.23109865,0.45947926,0.50943954,0.57562888,0.45534490,0.51325062,0.36252258,0.22760931,0.35736782,0.58236165,0.44649998,0.58246502,0.00000000,0.36236186,0.57527831,0.32640165,0.35734505,0.67968332,0.51337398,0.36501038,0.23053036,0.32641143,0.32306735,0.36492796,0.16332286,0.48663450,0.32297290
0.16191563,0.72446378,0.45855598,0.51395272,0.80577236,0.22939089,0.22884726,0.80671723,0.32411600,0.36184311,0.48535479,0.15939910,0.90656458,0.15897940,0.66687830,0.68651968,0.48599149,0.50966438,0.64452946,0.65956050,0.50988395,0.36236186,0.00000000,0.21984895,0.58463594,0.64528624,0.65978511,0.36208758,0.32365619,0.58533430,0.16166873,0.66811977,0.51300623,0.22778112,0.72313671,0.36172276
0.35290362,0.93608880,0.67840182,0.71776978,1.02366951,0.31691058,0.31809388,1.02506549,0.50414409,0.57422726,0.65848343,0.15658170,1.12640457,0.15716001,0.86211614,0.90636309,0.66084356,0.64076917,0.81418822,0.79784063,0.63862375,0.57527831,0.21984895,0.00000000,0.80107973,0.81707837,0.79539150,0.47819717,0.50240543,0.80225597,0.35193591,0.86487772,0.71578123,0.44762880,0.93381084,0.47992083
0.51532294,0.36235852,0.16309154,0.36446416,0.22447510,0.58374118,0.66919038,0.32067939,0.48941836,0.22999542,0.32369003,0.68418162,0.35220292,0.72222867,0.22790519,0.16166644,0.51352099,0.66596718,0.35901749,0.71584022,0.48285962,0.32640165,0.58463594,0.80107973,0.00000000,0.58166460,0.50351322,0.51203034,0.36392577,0.23136197,0.45989267,0.45837249,0.16198610,0.36435165,0.16023301,0.64936782
0.48340674,0.32241629,0.45406144,0.22392565,0.66284974,0.82283407,0.51117796,0.48319811,0.32121174,0.58099102,0.80613207,0.80466445,0.64023143,0.66471550,0.80611023,0.50913197,0.15931117,0.22833818,0.90968389,0.15697377,0.93791290,0.35734505,0.64528624,0.81707837,0.58166460,0.00000000,1.02455920,0.86880780,0.72235346,0.35803762,0.66616305,0.16073322,0.68466307,0.50897145,0.72103325,0.36178247
0.71764108,0.86341289,0.57572672,0.80262779,0.63871416,0.47856021,0.86374443,0.81498745,0.80281664,0.44858471,0.22020410,0.63884344,0.79528271,0.81521895,0.31719596,0.65956784,0.90729251,1.02482342,0.15677648,1.12618281,0.15681251,0.67968332,0.65978511,0.79539150,0.50351322,1.02455920,0.00000000,0.31727981,0.35289872,0.71738155,0.50366317,0.93512360,0.35283244,0.57584586,0.47844486,0.93548060
