0.00000000,0.57258705,0.87006933,0.44876757,0.59889813,0.35083919,0.86917901,0.43412748,0.46150438,0.86881165,0.13474198,0.69529824,0.52882009,0.84562173,0.61448372,0.44007967,0.38267298,0.42945453,1.01500948,0.63317323,0.61850012,0.49147005,0.65012709,0.86390554,0.69711457,0.49441833,0.28489552,0.73598276,0.79365410,0.13502094,0.38157007,0.39953835,0.62400365,0.78869048,0.45262854,0.71349139,0.41956475,0.47855309,0.58367536,0.79681801,0.31043400,0.91040623,0.30648822,0.57696096,0.43038689,0.35353269,0.78101992,0.37660554,0.52852022,0.51484989,0.31827280,0.73692238,0.47368441,0.44895296,0.77357097,0.07275692,0.27733988,0.58511465,0.44337725,0.26044483
0.57258705,0.00000000,0.60279422,0.71051932,0.91964315,0.24599109,0.35015978,0.88535947,0.31713266,0.30908416,0.67106543,0.33431284,0.05579605,0.67712017,0.05881354,0.54950891,0.34244346,0.37788732,0.44837316,0.06131839,0.45517296,0.23354042,0.14210032,0.76494670,0.13092814,0.36855867,0.50599914,0.79533336,0.65863410,0.62867447,0.26391887,0.69208932,0.10447740,0.41607856,0.85968228,0.41812525,0.79631016,0.91281881,0.59683290,0.59378053,0.29490640,0.61287076,0.75665960,0.72088302,0.74658043,0.21993490,0.21289230,0.68203766,0.09002991,0.72943001,0.81996309,0.46662571,0.38295437,0.21296139,0.29055256,0.50288676,0.62298443,0.12685988,0.84220409,0.55705648
0.87006933,0.60279422,0.00000000,0.62737182,0.76927393,0.59259517,0.42726427,0.89484746,0.42327946,0.54356431,0.87795839,0.26862019,0.57596076,0.14083337,0.64300880,0.48343582,0.88142284,0.44130092,0.63078150,0.60999161,0.25198065,0.81871127,0.47383028,0.25295726,0.64797638,0.37848052,0.98581435,0.43625351,0.17920125,0.82200506,0.53225880,0.65413823,0.69484621,0.20342710,0.83103152,0.18921416,0.76920017,0.89118115,0.36706225,0.09750131,0.77466633,0.05210193,0.82744283,0.50816935,0.69034449,0.67489330,0.66756360,0.66479192,0.68369401,0.58357117,0.91727985,0.14616774,0.39701312,0.77941657,0.37426647,0.80656145,0.69514412,0.72927983,0.81329651,0.65683214
0.44876757,0.71051932,0.62737182,0.00000000,0.20914069,0.48553626,0.84693554,0.26791078,0.41122175,0.90677155,0.36663377,0.60086682,0.65478320,0.53872779,0.76886988,0.17821452,0.73039659,0.34347080,1.04964521,0.76434110,0.41830922,0.77572623,0.69545322,0.50621568,0.83527376,0.38372975,0.70884129,0.31785755,0.47997358,0.32661950,0.44858336,0.05073138,0.80582405,0.65857710,0.20417557,0.55766375,0.14213970,0.26497373,0.26038957,0.53146155,0.61091871,0.67863053,0.22977984,0.15392679,0.06311976,0.57023417,0.90748009,0.07375214,0.72517072,0.07133274,0.31496828,0.54935912,0.35869846,0.72149606,0.74333694,0.43147341,0.17143667,0.79569213,0.18612984,0.20572214
0.59889813,0.91964315,0.76927393,0.20914069,0.00000000,0.69292006,1.04046504,0.23638580,0.61734572,1.10762175,0.48562493,0.79058588,0.86391483,0.65582110,0.97800888,0.37967492,0.92213704,0.55010167,1.24781838,0.97323952,0.59690397,0.97802281,0.90085655,0.59060221,1.04404980,0.58496428,0.87758776,0.36742478,0.60018529,0.46456934,0.65759372,0.23443775,1.01481740,0.83693211,0.17229789,0.73580112,0.18046084,0.19780626,0.41709114,0.67194307,0.80704099,0.82134739,0.30584652,0.26288891,0.18371879,0.77450966,1.11549493,0.25071106,0.93334099,0.20467156,0.35316588,0.71880225,0.56129338,0.92413317,0.93856358,0.60056539,0.34200182,1.00381932,0.17106785,0.39559973
0.35083919,0.24599109,0.59259517,0.48553626,0.69292006,0.00000000,0.51854580,0.64053745,0.17794264,0.52171067,0.43234606,0.36746357,0.19328887,0.61527286,0.29960930,0.34706264,0.30605909,0.20149164,0.66959103,0.30651184,0.36599368,0.30154526,0.29998067,0.67373535,0.37691840,0.23562359,0.39346269,0.63776655,0.57762886,0.38651056,0.06412417,0.45992888,0.32798261,0.46475239,0.61812762,0.41075291,0.55660470,0.66951972,0.43860941,0.54461612,0.18680221,0.62211561,0.51084741,0.52789608,0.51355780,0.09897141,0.45827601,0.44709885,0.24116535,0.51686964,0.57440822,0.44719574,0.23216810,0.24791441,0.42470144,0.27813509,0.37978793,0.31138307,0.60116058,0.31428820
0.86917901,0.35015978,0.42726427,0.84693554,1.04046504,0.51854580,0.00000000,1.08146477,0.45533040,0.12107842,0.93879126,0.25099787,0.36671879,0.55471563,0.35210015,0.66884396,0.69260302,0.51931698,0.21546678,0.31409756,0.45037739,0.57700105,0.22512925,0.66622346,0.30733716,0.46609543,0.85258019,0.79298891,0.56821029,0.88741433,0.49309975,0.84913702,0.39118792,0.23761997,1.03627314,0.32309265,0.96885700,1.09614236,0.63555837,0.47644869,0.63430753,0.40712200,0.97181825,0.79082686,0.90040003,0.54301966,0.28422801,0.84822180,0.43733565,0.83579456,1.05132832,0.35970367,0.49254871,0.56265975,0.10467587,0.79642430,0.82586754,0.44397944,1.01743424,0.76469644
0.43412748,0.88535947,0.89484746,0.26791078,0.23638580,0.64053745,1.08146477,0.00000000,0.62789677,1.12547602,0.30232687,0.84514933,0.83089762,0.80534156,0.94007950,0.42642597,0.80185211,0.56235271,1.27277182,0.94469913,0.67660957,0.88620629,0.90371518,0.76469903,1.01593628,0.61687086,0.71847031,0.55673236,0.74668971,0.30489253,0.62618398,0.24337009,0.96711740,0.91265000,0.07273006,0.81346112,0.12577521,0.04796266,0.52814093,0.79924570,0.70305436,0.94588940,0.13544419,0.40794240,0.20479153,0.69984547,1.09528464,0.23780300,0.87595177,0.32188109,0.13057947,0.81027469,0.59002502,0.83560602,0.97678894,0.46064801,0.26363251,0.94368838,0.08616290,0.32941082
0.46150438,0.31713266,0.42327946,0.41122175,0.61734572,0.17794264,0.45533040,0.62789677,0.00000000,0.49962314,0.50048862,0.23907054,0.26429437,0.43745738,0.37557491,0.23868668,0.48270916,0.06790436,0.64567521,0.36355579,0.18816251,0.45847953,0.28425662,0.49749729,0.43220730,0.05972201,0.56561127,0.48467237,0.39993326,0.44592275,0.11402376,0.40365663,0.42006697,0.32861406,0.58683599,0.25302407,0.51984647,0.64541331,0.28366396,0.36835612,0.36474407,0.45768332,0.51653578,0.40415965,0.45726381,0.27254708,0.49953972,0.39937631,0.35845197,0.41918084,0.59709173,0.28145731,0.06654661,0.40837790,0.35096824,0.39295117,0.37053808,0.42534187,0.56819449,0.30995706
0.86881165,0.30908416,0.54356431,0.90677155,1.10762175,0.52171067,0.12107842,1.12547602,0.49962314,0.00000000,0.95315175,0.33630721,0.34260056,0.66617085,0.29132694,0.72939876,0.64180613,0.56703303,0.14882200,0.25772599,0.53420666,0.51413886,0.22497624,0.77589427,0.22603597,0.52332633,0.81256961,0.88686687,0.67472642,0.90514050,0.51077315,0.90277998,0.31843997,0.34664846,1.08639206,0.42004480,1.01946044,1.14466913,0.71649928,0.58531425,0.60396280,0.52626826,1.00780217,0.86779561,0.95590926,0.52368971,0.17924803,0.89898779,0.38546448,0.90398730,1.08204131,0.46187902,0.54807442,0.51036000,0.18336440,0.79690959,0.86405058,0.37409697,1.06777844,0.80000006
0.13474198,0.67106543,0.87795839,0.36663377,0.48562493,0.43234606,0.93879126,0.30232687,0.50048862,0.95315175,0.00000000,0.73955095,0.62238130,0.83206023,0.71826919,0.40999948,0.51522460,0.45286782,1.10147644,0.73237814,0.62795357,0.61727488,0.72933759,0.83256843,0.79982732,0.51914062,0.41668439,0.67622311,0.77628823,0.05609662,0.44613530,0.31593680,0.73396427,0.82695512,0.32825715,0.74130912,0.30541574,0.34805613,0.55321842,0.79530436,0.43321260,0.92277739,0.18206721,0.51142622,0.33350528,0.45886266,0.88328190,0.29313272,0.63854270,0.43728763,0.18354745,0.75661531,0.49456541,0.57163221,0.83825692,0.17981721,0.20670875,0.69983426,0.32144978,0.22364495
0.69529824,0.33431284,0.26862019,0.60086682,0.79058588,0.36746357,0.25099787,0.84514933,0.23907054,0.33630721,0.73955095,0.00000000,0.31020554,0.35659320,0.37485550,0.42397771,0.62959227,0.29228688,0.46366498,0.34277329,0.20006449,0.55460458,0.20758403,0.45741155,0.38614460,0.23035401,0.75401411,0.55060008,0.35158441,0.68488310,0.31842740,0.60717630,0.42682743,0.09742918,0.79537389,0.09197670,0.72810561,0.85603762,0.38490647,0.27176894,0.53406595,0.28010174,0.74454289,0.53984255,0.65666285,0.43264875,0.41817664,0.60853745,0.41668645,0.58603066,0.82867679,0.14046461,0.25728728,0.51872276,0.15419589,0.62460271,0.59884515,0.46067787,0.77650161,0.54261736
0.52882009,0.05579605,0.57596076,0.65478320,0.86391483,0.19328887,0.36671879,0.83089762,0.26429437,0.34260056,0.62238130,0.31020554,0.00000000,0.64124896,0.11417083,0.49457411,0.33430119,0.32352445,0.48677700,0.11382765,0.41161056,0.24460016,0.14404816,0.72476573,0.18507577,0.31757228,0.48634609,0.74561340,0.61926130,0.57850573,0.20822160,0.63630923,0.15583194,0.39869052,0.80442215,0.38813107,0.74085291,0.85786328,0.54602185,0.55923030,0.26774306,0.59029276,0.70294336,0.66710850,0.69080582,0.18124088,0.26520582,0.62632786,0.10857492,0.67422526,0.76768511,0.43546683,0.33057248,0.21234269,0.29341105,0.45789840,0.56815088,0.16587871,0.78687993,0.50219294
0.84562173,0.67712017,0.14083337,0.53872779,0.65582110,0.61527286,0.55471563,0.80534156,0.43745738,0.66617085,0.83206023,0.35659320,0.64124896,0.00000000,0.72429759,0.42293963,0.91789424,0.43356659,0.76384063,0.69511188,0.24929827,0.87489247,0.56258613,0.11324825,0.74235579,0.38184703,0.99960566,0.30510707,0.05876825,0.77747979,0.55147760,0.57310031,0.77625501,0.31952460,0.73750501,0.26498955,0.68012155,0.79571061,0.28547472,0.08484106,0.80201996,0.18590750,0.75506797,0.40265288,0.60146192,0.70737708,0.77316660,0.58741659,0.74959718,0.48511089,0.84465188,0.21613372,0.39214460,0.83017431,0.48823682,0.78896905,0.63534333,0.80341372,0.72081579,0.60851990
0.61448372,0.05881354,0.64300880,0.76886988,0.97800888,0.29960930,0.35210015,0.94007950,0.37557491,0.29132694,0.71826919,0.37485550,0.11417083,0.72429759,0.00000000,0.60832056,0.35048579,0.43667014,0.42117862,0.03846726,0.50853091,0.22577245,0.17081720,0.81519816,0.08271167,0.42624333,0.52294034,0.85201557,0.70850751,0.67777254,0.32148555,0.74984236,0.05207457,0.44992372,0.91588036,0.46213617,0.85296596,0.96839838,0.65422210,0.64021962,0.32328388,0.64943005,0.81028509,0.77950324,0.80428700,0.26123009,0.16656893,0.73944357,0.09555494,0.78821009,0.87149168,0.51113456,0.44119125,0.21907969,0.30875114,0.54647663,0.67848266,0.09393089,0.89854425,0.61265736
0.44007967,0.54950891,0.48343582,0.17821452,0.37967492,0.34706264,0.66884396,0.42642597,0.23868668,0.72939876,0.40999948,0.42397771,0.49457411,0.42293963,0.60832056,0.00000000,0.62956786,0.17273941,0.87164288,0.59973369,0.25076498,0.64814462,0.52128614,0.42579032,0.66947564,0.20607248,0.65035340,0.31054802,0.36653086,0.35628017,0.29754261,0.18434030,0.64926053,0.48660551,0.37239128,0.38705536,0.30554113,0.43340393,0.14471237,0.39357838,0.50486230,0.53219741,0.34468226,0.18102016,0.23269471,0.44210196,0.73816285,0.18880439,0.57619679,0.18071698,0.43426263,0.38514463,0.18175938,0.59412901,0.56514585,0.39572779,0.21352259,0.64613665,0.35356478,0.18765402
