0.00000000,0.74272293,0.89221406,0.87333244,0.96082348,1.23816252,0.83212560,0.85697103,1.28922307,0.72601402,0.96975726,2.00000000,0.43298763,1.43333673,0.98749936,1.26301384,0.98277807,1.59939098,1.66920543,0.60944796
0.74272293,0.00000000,0.84594280,0.60343707,0.82059354,0.49543965,0.30205297,0.65380812,0.54650015,0.80048251,0.56275487,1.25727701,0.30973530,0.69061381,0.33760720,0.57783020,0.24005514,0.85666811,0.92648244,0.35416514
0.89221406,0.84594280,0.00000000,1.44937992,0.06860949,0.40373522,1.14799571,0.19213468,0.53084421,0.16619995,1.40869761,1.10778594,0.65946293,0.54112273,1.18355000,1.42377293,0.66193390,0.90419400,0.77699131,1.20010793
0.87333244,0.60343707,1.44937992,0.00000000,1.42403054,1.04564464,0.30138409,1.25724518,0.91853565,1.40391970,0.09642482,1.12666750,0.78991699,1.04068995,0.26582986,0.38968146,0.78744596,0.72605860,1.02181399,0.26388448
0.96082348,0.82059354,0.06860949,1.42403054,0.00000000,0.37838596,1.12264657,0.16678540,0.50549495,0.23480946,1.38334846,1.03917646,0.63411355,0.47251323,1.15820074,1.39842367,0.63658464,0.87884468,0.70838183,1.17475867
1.23816252,0.49543965,0.40373522,1.04564464,0.37838596,0.00000000,0.74426055,0.38119155,0.12710898,0.51214850,1.00496244,0.76183742,0.80517495,0.19517417,0.77981478,1.02003777,0.25819868,0.50045872,0.43104279,0.79637271
0.83212560,0.30205297,1.14799571,0.30138409,1.12264657,0.74426055,0.00000000,0.95586109,0.61715156,1.10253549,0.26070189,1.16787434,0.48853290,0.73930579,0.15537375,0.43088830,0.48606187,0.76726538,0.83707976,0.22267765
0.85697103,0.65380812,0.19213468,1.25724518,0.16678540,0.38119155,0.95586109,0.00000000,0.43225205,0.14667442,1.21656299,1.14302897,0.46732819,0.57636571,0.99141538,1.23163831,0.46979922,0.74241996,0.81223440,1.00797319
1.28922307,0.54650015,0.53084421,0.91853565,0.50549495,0.12710898,0.61715156,0.43225205,0.00000000,0.56320906,0.87785345,0.71077693,0.85623544,0.14411366,0.65270579,0.89292878,0.30644500,0.37334976,0.37998229,0.67977512
0.72601402,0.80048251,0.16619995,1.40391970,0.23480946,0.51214850,1.10253549,0.14667442,0.56320906,0.00000000,1.36323738,1.27398598,0.61400265,0.70732272,1.13808978,1.37831283,0.61647367,0.87337697,0.94319135,1.15464771
0.96975726,0.56275487,1.40869761,0.09642482,1.38334846,1.00496244,0.26070189,1.21656299,0.87785345,1.36323738,0.00000000,1.03024268,0.74923480,1.00000763,0.22514766,0.29325664,0.74676377,0.62963372,0.98113179,0.36030930
2.00000000,1.25727701,1.10778594,1.12666750,1.03917646,0.76183742,1.16787434,1.14302897,0.71077693,1.27398598,1.03024268,0.00000000,1.56701231,0.56666327,1.01250064,0.73698610,1.01722193,0.40060899,0.33079463,1.39055204
0.43298763,0.30973530,0.65946293,0.78991699,0.63411355,0.80517495,0.48853290,0.46732819,0.85623544,0.61400265,0.74923480,1.56701231,0.00000000,1.00034904,0.55451173,0.83002627,0.54979044,1.16640341,1.23621774,0.54064506
1.43333673,0.69061381,0.54112273,1.04068995,0.47251323,0.19517417,0.73930579,0.57636571,0.14411366,0.70732272,1.00000763,0.56666327,1.00034904,0.00000000,0.77486002,1.01508307,0.45055866,0.49550399,0.23586863,0.82388878
0.98749936,0.33760720,1.18355000,0.26582986,1.15820074,0.77981478,0.15537375,0.99141538,0.65270579,1.13808978,0.22514766,1.01250064,0.55451173,0.77486002,0.00000000,0.27551454,0.52161610,0.61189163,0.75598413,0.37805140
1.26301384,0.57783020,1.42377293,0.38968146,1.39842367,1.02003777,0.43088830,1.23163831,0.89292878,1.37831283,0.29325664,0.73698610,0.83002627,1.01508307,0.27551454,0.00000000,0.76183909,0.51957905,0.99620712,0.65356594
0.98277807,0.24005514,0.66193390,0.78744596,0.63658464,0.25819868,0.48606187,0.46979922,0.30644500,0.61647367,0.74676377,1.01722193,0.54979044,0.45055866,0.52161610,0.76183909,0.00000000,0.61661291,0.68642730,0.53817403
1.59939098,0.85666811,0.90419400,0.72605860,0.87884468,0.50045872,0.76726538,0.74241996,0.37334976,0.87337697,0.62963372,0.40060899,1.16640341,0.49550399,0.61189163,0.51957905,0.61661291,0.00000000,0.47662809,0.98994303
1.66920543,0.92648244,0.77699131,1.02181399,0.70838183,0.43104279,0.83707976,0.81223440,0.37998229,0.94319135,0.98113179,0.33079463,1.23621774,0.23586863,0.75598413,0.99620712,0.68642730,0.47662809,0.00000000,1.05975747
0.60944796,0.35416514,1.20010793,0.26388448,1.17475867,0.79637271,0.22267765,1.00797319,0.67977512,1.15464771,0.36030930,1.39055204,0.54064506,0.82388878,0.37805140,0.65356594,0.53817403,0.98994303,1.05975747,0.00000000
