0.00000000,0.66512095,1.00000000,0.98334477,0.59602647,0.62682407,0.92726582,0.84728127,1.06762442,1.22467216
0.66512095,0.00000000,0.33487905,0.35861900,0.45808489,0.77070060,0.60145844,0.88827234,0.80109441,1.00087574
1.00000000,0.33487905,0.00000000,0.20343179,0.68666662,1.01493590,0.66772766,1.07690570,0.85197431,1.04204618
0.98334477,0.35861900,0.20343179,0.00000000,0.55799707,0.87781641,0.47480412,0.90964898,0.65225681,0.83990413
0.59602647,0.45808489,0.68666662,0.55799707,0.00000000,0.32839029,0.33209137,0.43185654,0.47987986,0.65596088
0.62682407,0.77070060,1.01493590,0.87781641,0.32839029,0.00000000,0.52557406,0.22257589,0.56234162,0.66047566
0.92726582,0.60145844,0.66772766,0.47480412,0.33209137,0.52557406,0.00000000,0.47233386,0.20000000,0.40000000
0.84728127,0.88827234,1.07690570,0.90964898,0.43185654,0.22257589,0.47233386,0.00000000,0.42790101,0.47233386
1.06762442,0.80109441,0.85197431,0.65225681,0.47987986,0.56234162,0.20000000,0.42790101,0.00000000,0.20000000
1.22467216,1.00087574,1.04204618,0.83990413,0.65596088,0.66047566,0.40000000,0.47233386,0.20000000,0.00000000
