0.00000000,0.38271605,1.00000000,0.58271605,1.32181070,1.22962963,1.17448560,0.86995885,1.47078189,1.06995885
0.38271605,0.00000000,0.61728395,0.20000000,0.93909465,0.84691358,0.80823045,1.11275720,1.08806584,1.31275720
1.00000000,0.61728395,0.00000000,0.81728395,0.47818930,0.97037037,1.42551440,1.73004115,1.12921811,1.93004115
0.58271605,0.20000000,0.81728395,0.00000000,0.73909465,0.64691358,0.60823045,0.91275720,0.88806584,1.11275720
1.32181070,0.93909465,0.47818930,0.73909465,0.00000000,0.49218107,0.94732510,1.25185185,0.65102881,1.45185185
1.22962963,0.84691358,0.97037037,0.64691358,0.49218107,0.00000000,0.45514403,0.75967078,0.24115226,0.95967078
1.17448560,0.80823045,1.42551440,0.60823045,0.94732510,0.45514403,0.00000000,0.30452675,0.29629630,0.50452675
0.86995885,1.11275720,1.73004115,0.91275720,1.25185185,0.75967078,0.30452675,0.00000000,0.60082305,0.20000000
1.47078189,1.08806584,1.12921811,0.88806584,0.65102881,0.24115226,0.29629630,0.60082305,0.00000000,0.80082305
1.06995885,1.31275720,1.93004115,1.11275720,1.45185185,0.95967078,0.50452675,0.20000000,0.80082305,0.00000000
