0.00000000,0.84360115,0.34122911,0.29265423,1.14454808,0.84478718,1.09478718,1.65521282,0.80331423,1.64454808
0.84360115,0.00000000,0.50237205,1.05094692,0.69905308,1.68838833,1.93838833,0.81161167,1.04028692,1.19905308
0.34122911,0.50237205,0.00000000,0.54857487,0.80331897,1.18601628,1.43601628,1.31398372,0.53791487,1.30331897
0.29265423,1.05094692,0.54857487,0.00000000,0.85189385,0.63744141,0.88744141,1.36255859,0.51066000,1.35189385
1.14454808,0.69905308,0.80331897,0.85189385,0.00000000,0.98933526,1.23933526,0.51066474,0.34123384,0.50000000
0.84478718,1.68838833,1.18601628,0.63744141,0.98933526,0.00000000,0.25000000,1.00000000,0.64810141,0.98933526
1.09478718,1.93838833,1.43601628,0.88744141,1.23933526,0.25000000,0.00000000,1.25000000,0.89810141,0.73933526
1.65521282,0.81161167,1.31398372,1.36255859,0.51066474,1.00000000,1.25000000,0.00000000,0.85189859,0.51066474
0.80331423,1.04028692,0.53791487,0.51066000,0.34123384,0.64810141,0.89810141,0.85189859,0.00000000,0.84123384
1.64454808,1.19905308,1.30331897,1.35189385,0.50000000,0.98933526,0.73933526,0.51066474,0.84123384,0.00000000
