0.00000000,0.96814562,0.66552901,0.38225256,0.68068864,0.45123782,0.67114947,0.86260689,1.03259286,0.99272541,0.76070398,1.20312511,0.91641711,1.21425339,0.99088739,1.00103487,1.17781785,0.85976695,1.08105020,1.41421356
0.96814562,0.00000000,0.30261661,0.58589306,0.33464156,0.68165344,0.62262415,0.65588625,0.58155939,0.76674126,1.00465150,0.71428571,1.07206274,0.86392974,0.97802108,1.36061140,1.05811650,1.24359878,1.14488093,1.00050722
0.66552901,0.30261661,0.00000000,0.28327645,0.14285714,0.42621404,0.45374475,0.57175576,0.60363576,0.71468514,0.82055680,0.77574538,0.92259280,0.87894220,0.87352355,1.17661728,1.00093402,1.04536365,1.03195974,1.05445286
0.38225256,0.58589306,0.28327645,0.00000000,0.31725969,0.28761281,0.44910441,0.62943862,0.74487479,0.77753186,0.72439382,0.92383698,0.85910433,0.98132651,0.86481018,1.05517680,1.02840743,0.91323673,1.00040438,1.17541988
0.68068864,0.33464156,0.14285714,0.31725969,0.00000000,0.34703590,0.32224755,0.42900759,0.47065804,0.57192778,0.69974281,0.64661227,0.79163607,0.74030372,0.73386211,1.05788567,0.85823236,0.93182367,0.89422300,0.92008952
0.45123782,0.68165344,0.42621404,0.28761281,0.34703590,0.00000000,0.21994516,0.41206685,0.58528386,0.54715793,0.43743245,0.75278963,0.57197643,0.76645623,0.59025727,0.77618988,0.76469182,0.63728558,0.71692269,0.96626391
0.67114947,0.62262415,0.45374475,0.44910441,0.32224755,0.21994516,0.00000000,0.19294661,0.37208876,0.33396899,0.38284925,0.53443430,0.46972214,0.54928622,0.42900759,0.74051466,0.58114085,0.62097562,0.58114085,0.74853638
0.86260689,0.65588625,0.57175576,0.62943862,0.42900759,0.41206685,0.19294661,0.00000000,0.21387941,0.14925508,0.41020708,0.35222766,0.43045187,0.35689922,0.32224755,0.73789772,0.42923681,0.64571773,0.48901054,0.55574796
1.03259286,0.58155939,0.60363576,0.74487479,0.47065804,0.58528386,0.37208876,0.21387941,0.00000000,0.22255126,0.61522308,0.17913369,0.60725041,0.28571429,0.46188534,0.92042638,0.49011033,0.84285043,0.62097562,0.45083740
0.99272541,0.76674126,0.71468514,0.77753186,0.57192778,0.54715793,0.33396899,0.14925508,0.22255126,0.00000000,0.42775882,0.27872582,0.39213547,0.22255126,0.23952784,0.70445532,0.29349272,0.63848496,0.39915002,0.42201033
0.76070398,1.00465150,0.82055680,0.72439382,0.69974281,0.43743245,0.38284925,0.41020708,0.61522308,0.42775882,0.00000000,0.70648464,0.15595931,0.61522308,0.27543784,0.35826738,0.46009973,0.24135800,0.32224755,0.79169259
1.20312511,0.71428571,0.77574538,0.92383698,0.64661227,0.75278963,0.53443430,0.35222766,0.17913369,0.27872582,0.70648464,0.00000000,0.65957017,0.17913369,0.49217834,0.96586544,0.44860136,0.91227858,0.62640641,0.28748453
0.91641711,1.07206274,0.92259280,0.85910433,0.79163607,0.57197643,0.46972214,0.43045187,0.60725041,0.39213547,0.15595931,0.65957017,0.00000000,0.53583618,0.17292378,0.31320321,0.33053214,0.25711035,0.16698449,0.69070286
1.21425339,0.86392974,0.87894220,0.98132651,0.74030372,0.76645623,0.54928622,0.35689922,0.28571429,0.22255126,0.61522308,0.17913369,0.53583618,0.00000000,0.36291240,0.82699421,0.27738570,0.79294653,0.47153517,0.19997264
0.99088739,0.97802108,0.87352355,0.86481018,0.73386211,0.59025727,0.42900759,0.32224755,0.46188534,0.23952784,0.27543784,0.49217834,0.17292378,0.36291240,0.00000000,0.47370405,0.18991771,0.43003413,0.16698449,0.52274314
1.00103487,1.36061140,1.17661728,1.05517680,1.05788567,0.77618988,0.74051466,0.73789772,0.92042638,0.70445532,0.35826738,0.96586544,0.31320321,0.82699421,0.47370405,0.00000000,0.57679181,0.14448319,0.36518771,0.95449374
1.17781785,1.05811650,1.00093402,1.02840743,0.85823236,0.76469182,0.58114085,0.42923681,0.49011033,0.29349272,0.46009973,0.44860136,0.33053214,0.27738570,0.18991771,0.57679181,0.00000000,0.57326166,0.21160410,0.37770193
0.85976695,1.24359878,1.04536365,0.91323673,0.93182367,0.63728558,0.62097562,0.64571773,0.84285043,0.63848496,0.24135800,0.91227858,0.25711035,0.79294653,0.43003413,0.14448319,0.57326166,0.00000000,0.37208876,0.94375316
1.08105020,1.14488093,1.03195974,1.00040438,0.89422300,0.71692269,0.58114085,0.48901054,0.62097562,0.39915002,0.32224755,0.62640641,0.16698449,0.47153517,0.16698449,0.36518771,0.21160410,0.37208876,0.00000000,0.58930603
1.41421356,1.00050722,1.05445286,1.17541988,0.92008952,0.96626391,0.74853638,0.55574796,0.45083740,0.42201033,0.79169259,0.28748453,0.69070286,0.19997264,0.52274314,0.95449374,0.37770193,0.94375316,0.58930603,0.00000000
