0.00000000,0.77659574,0.39361702,0.90070922,0.43439716,1.00531915,1.07092199,1.66666667,1.23758865,1.11170213
0.77659574,0.00000000,0.38297872,0.20921986,1.00886525,0.77127660,1.03900709,0.89007092,1.20567376,1.66489362
0.39361702,0.38297872,0.00000000,0.50709220,0.62588652,0.61170213,0.67730496,1.27304965,0.84397163,1.28191489
0.90070922,0.20921986,0.50709220,0.00000000,0.79964539,0.56205674,0.82978723,0.76595745,0.99645390,1.45567376
0.43439716,1.00886525,0.62588652,0.79964539,0.00000000,0.57092199,0.63652482,1.23226950,0.80319149,0.67730496
1.00531915,0.77127660,0.61170213,0.56205674,0.57092199,0.00000000,0.26773050,0.66134752,0.43439716,0.89361702
1.07092199,1.03900709,0.67730496,0.82978723,0.63652482,0.26773050,0.00000000,0.59574468,0.16666667,0.62588652
1.66666667,0.89007092,1.27304965,0.76595745,1.23226950,0.66134752,0.59574468,0.00000000,0.76241135,1.22163121
1.23758865,1.20567376,0.84397163,0.99645390,0.80319149,0.43439716,0.16666667,0.76241135,0.00000000,0.45921986
1.11170213,1.66489362,1.28191489,1.45567376,0.67730496,0.89361702,0.62588652,1.22163121,0.45921986,0.00000000
