0.00000000,0.34302455,0.63915605,0.71237217,0.31378935,0.75457913,0.47111823,0.61897359,0.54416831,0.48762458,0.77770167,0.21123929,0.20507029,0.46566166,0.37739356,0.71622845,0.65331248,0.23495639,0.14476677,0.92145833,0.80507269,0.76256537,0.51089616,0.47382436,0.82941673,0.28198414,0.89680080,0.86771902,0.50055198,0.69910600,0.16827150,0.56624807,0.51745246,0.48038678,0.24982128,0.67775991,0.66607518,0.26358649,0.45523632,0.62740378
0.34302455,0.00000000,0.78907045,0.97311479,0.03154484,0.44465831,0.20467124,0.68697217,0.84441454,0.24881270,0.83350010,0.30349259,0.31170263,0.76472518,0.69484761,0.42592216,0.73388427,0.42070934,0.46612345,0.97253172,0.59633965,0.77357983,0.55406921,0.54105392,0.83178930,0.57836636,0.88095373,0.56130774,0.32943434,0.43702666,0.40266031,0.72035476,0.38612858,0.13771306,0.21259457,0.62545253,0.72891653,0.15997921,0.42477808,0.87449395
0.63915605,0.78907045,0.00000000,0.33992000,0.78056492,0.93347066,0.72377319,0.18275076,0.41985971,0.68914481,0.23713327,0.50143327,0.49715589,0.40241759,0.46871813,0.86242904,0.15211502,0.86886736,0.71238117,0.34314603,0.74328328,0.31335083,0.27439322,0.26324950,0.36005309,0.42904987,0.43138717,1.00015311,0.59756819,0.79486580,0.47163964,0.07330995,0.54002739,0.87167857,0.84759437,0.41146256,0.18884837,0.83180433,0.41433354,0.25673323
0.71237217,0.97311479,0.33992000,0.00000000,0.95513351,1.21736070,0.96951628,0.51759509,0.21333069,0.94649524,0.56346106,0.67074076,0.66191130,0.26787969,0.37281025,1.15050319,0.49182585,0.89938257,0.71810509,0.63061961,1.06698220,0.65144618,0.57470571,0.54537297,0.69246835,0.43154628,0.75957598,1.29836744,0.87290742,1.09071234,0.57882869,0.35203430,0.82727077,1.08458721,0.95895999,0.74483833,0.52866939,0.96169919,0.69246318,0.10380153
0.31378935,0.03154484,0.78056492,0.95513351,0.00000000,0.47549555,0.22890033,0.68498150,0.82190235,0.27055216,0.83396781,0.28829999,0.29578366,0.74207686,0.66996789,0.45534423,0.73122720,0.39002267,0.43510437,0.97431087,0.61954805,0.77770609,0.55251749,0.53702166,0.83716632,0.55499572,0.88833359,0.59212195,0.34501351,0.46407027,0.38121179,0.71087477,0.39865473,0.16823477,0.18460116,0.63404750,0.72784146,0.13256078,0.42752679,0.85748349
0.75457913,0.44465831,0.93347066,1.21736070,0.47549555,0.00000000,0.28628653,0.76704050,1.15217715,0.28566783,0.85671917,0.61405016,0.62521389,1.07896585,1.03930274,0.07309547,0.81376005,0.86536454,0.89298569,0.95987627,0.31477475,0.75687759,0.65957182,0.67856669,0.78777516,0.91467684,0.80080762,0.11665382,0.34445455,0.14915111,0.74110315,0.88590159,0.39442066,0.33068227,0.65364582,0.57995478,0.78950268,0.60106726,0.52673253,1.11366348
0.47111823,0.20467124,0.72377319,0.96951628,0.22890033,0.28628653,0.00000000,0.58489981,0.88167907,0.05091648,0.71193114,0.33168182,0.34278434,0.80581833,0.75867267,0.24531766,0.63384226,0.60704916,0.61223276,0.84073470,0.39172386,0.63371667,0.45703763,0.46063541,0.68409862,0.63432861,0.72263977,0.39713437,0.15445598,0.23875519,0.45782739,0.66441160,0.22164544,0.17785323,0.41260496,0.46731029,0.61961594,0.36121715,0.31371050,0.86617589
0.61897359,0.68697217,0.18275076,0.51759509,0.68498150,0.76704050,0.58489981,0.00000000,0.56045909,0.54407321,0.15911402,0.43689522,0.43663426,0.52275864,0.56142115,0.69472356,0.04895045,0.85377675,0.72313136,0.30363097,0.56132906,0.16755276,0.13300430,0.15221225,0.23104204,0.48392511,0.30567230,0.82632966,0.44420786,0.62400459,0.45567562,0.17178279,0.38079119,0.74775179,0.78699767,0.22883353,0.04712511,0.76096771,0.27233358,0.42604840
0.54416831,0.84441454,0.41985971,0.21333069,0.82190235,1.15217715,0.88167907,0.56045909,0.00000000,0.86888468,0.65641183,0.55652665,0.54608234,0.07991523,0.17352095,1.09158310,0.55259368,0.70633812,0.52401525,0.75667522,1.05595798,0.72029131,0.56822525,0.52797712,0.77449997,0.26789953,0.84788032,1.24602926,0.81472894,1.04200141,0.44212578,0.39219126,0.78303299,0.96865269,0.79394015,0.76649824,0.58774621,0.80504282,0.65149308,0.19364297
0.48762458,0.24881270,0.68914481,0.94649524,0.27055216,0.28566783,0.05091648,0.54407321,0.86888468,0.00000000,0.66682014,0.32924737,0.34039896,0.79464193,0.75364925,0.23382556,0.59299596,0.63875358,0.63102357,0.79367974,0.34939294,0.58614567,0.41884076,0.42608208,0.63536001,0.62902524,0.67271951,0.38976199,0.10581691,0.21190985,0.45639801,0.63232286,0.17356765,0.22836590,0.45172275,0.41797771,0.57714022,0.40144066,0.27569930,0.84279506
