0.00000000,1.23781657,0.92156041,0.81620491,1.19139171,0.18382700,1.60826921,0.32762513,0.82458568,0.68398416
1.23781657,0.00000000,1.38239813,0.68035603,0.04642495,1.05398965,0.76756030,1.06978536,1.07597375,0.94018638
0.92156041,1.38239813,0.00000000,1.43641961,1.41169739,0.73773342,0.68670875,0.94783986,0.30642438,1.30419886
0.81620491,0.68035603,1.43641961,0.00000000,0.63393104,0.79386169,1.05080867,0.48857975,1.12999523,0.25983036
1.19139171,0.04642495,1.41169739,0.63393104,0.00000000,1.00756466,0.79685950,1.02336049,1.10527301,0.89376146
0.18382700,1.05398965,0.73773342,0.79386169,1.00756466,0.00000000,1.42444217,0.30528194,0.64075869,0.66164094
1.60826921,0.76756030,0.68670875,1.05080867,0.79685950,1.42444217,0.00000000,1.44023800,0.78368348,1.31063890
0.32762513,1.06978536,0.94783986,0.48857975,1.02336049,0.30528194,1.44023800,0.00000000,0.65655446,0.35635900
0.82458568,1.07597375,0.30642438,1.12999523,1.10527301,0.64075869,0.78368348,0.65655446,0.00000000,0.99777448
0.68398416,0.94018638,1.30419886,0.25983036,0.89376146,0.66164094,1.31063890,0.35635900,0.99777448,0.00000000
