0.00000000,0.54623966,0.52870293,0.12005905,0.30955488,0.26547969,0.59404103,0.31953217,0.25083506,0.34103067,0.68602208,0.57844122,0.31343792,0.57015687,0.21905078,0.10581503,0.64528033,0.15288586,0.57879782,0.71286876
0.54623966,0.00000000,0.02900668,0.65599000,0.81001277,0.37417834,0.12464049,0.38968520,0.49956631,0.87793184,0.28068575,0.60724875,0.31661543,0.81150619,0.67062376,0.53874639,0.31614654,0.40701497,0.40917680,0.46103568
0.52870293,0.02900668,0.00000000,0.64032480,0.78722691,0.34827760,0.15195676,0.38910501,0.49478559,0.86297310,0.30799481,0.57856390,0.28989456,0.78272592,0.66064622,0.51700353,0.29501888,0.38663696,0.38231777,0.43857705
0.12005905,0.65599000,0.64032480,0.00000000,0.28200327,0.38386092,0.69265853,0.37626296,0.27372329,0.22336592,0.76973029,0.67605795,0.43331556,0.62710368,0.14484484,0.20133907,0.76520619,0.27263440,0.69490775,0.82989531
0.30955488,0.81001277,0.78722691,0.28200327,0.00000000,0.45041325,0.88005960,0.62840356,0.54541899,0.30842797,0.98695912,0.58360750,0.51250732,0.42727260,0.41929411,0.27321336,0.81142468,0.40792060,0.69433837,0.82713996
0.26547969,0.37417834,0.34827760,0.38386092,0.45041325,0.00000000,0.46746836,0.38781310,0.40652224,0.59670575,0.60300518,0.36380325,0.06211204,0.47257903,0.47174862,0.20058672,0.38485164,0.12746774,0.31491342,0.44775736
0.59404103,0.12464049,0.15195676,0.69265853,0.88005960,0.46746836,0.00000000,0.36952792,0.49200640,0.90805530,0.15608771,0.72904656,0.41580680,0.92266364,0.68103363,0.60696876,0.43556139,0.47219683,0.53381516,0.58171031
0.31953217,0.38968520,0.38910501,0.37626296,0.62840356,0.38781310,0.36952792,0.00000000,0.12539598,0.56723410,0.40649835,0.74988582,0.38378639,0.83496122,0.32330977,0.38993005,0.63558364,0.29129045,0.64691429,0.75473118
0.25083506,0.49956631,0.49478559,0.27372329,0.54541899,0.40652224,0.49200640,0.12539598,0.00000000,0.44714142,0.53090311,0.76729462,0.42140984,0.80952304,0.19939661,0.34392700,0.71331312,0.28633965,0.69994013,0.81919011
0.34103067,0.87793184,0.86297310,0.22336592,0.30842797,0.59670575,0.90805530,0.56723410,0.44714142,0.00000000,0.97218651,0.84497495,0.65030109,0.73120337,0.25092492,0.39995345,0.98127159,0.49369177,0.89880497,1.03509779
0.68602208,0.28068575,0.30799481,0.76973029,0.98695912,0.60300518,0.15608771,0.40649835,0.53090311,0.97218651,0.00000000,0.88349069,0.55678796,1.06800845,0.72975940,0.71780781,0.58711510,0.58527947,0.68984895,0.73366386
0.57844122,0.60724875,0.57856390,0.67605795,0.58360750,0.36380325,0.72904656,0.74988582,0.76729462,0.84497495,0.88349069,0.00000000,0.36963437,0.27744898,0.79747336,0.47707165,0.38337696,0.48133209,0.22826477,0.30866635
0.31343792,0.31661543,0.28989456,0.43331556,0.51250732,0.06211204,0.41580680,0.38378639,0.42140984,0.65030109,0.55678796,0.36963437,0.00000000,0.51187034,0.50950735,0.25900755,0.33189675,0.16435570,0.28103647,0.40823931
0.57015687,0.81150619,0.78272592,0.62710368,0.42727260,0.47257903,0.92266364,0.83496122,0.80952304,0.73120337,1.06800845,0.27744898,0.51187034,0.00000000,0.76935396,0.46758616,0.64666189,0.54377161,0.49195521,0.58591978
0.21905078,0.67062376,0.66064622,0.14484484,0.41929411,0.47174862,0.68103363,0.32330977,0.19939661,0.25092492,0.72975940,0.79747336,0.50950735,0.76935396,0.00000000,0.32210084,0.83403708,0.34625699,0.78632373,0.91718298
0.10581503,0.53874639,0.51700353,0.20133907,0.27321336,0.20058672,0.60696876,0.38993005,0.34392700,0.39995345,0.71780781,0.47707165,0.25900755,0.46758616,0.32210084,0.00000000,0.58463449,0.13477224,0.49947370,0.63556796
0.64528033,0.31614654,0.29501888,0.76520619,0.81142468,0.38485164,0.43556139,0.63558364,0.71331312,0.98127159,0.58711510,0.38337696,0.33189675,0.64666189,0.83403708,0.58463449,0.00000000,0.49456247,0.15580209,0.14655793
0.15288586,0.40701497,0.38663696,0.27263440,0.40792060,0.12746774,0.47219683,0.29129045,0.28633965,0.49369177,0.58527947,0.48133209,0.16435570,0.54377161,0.34625699,0.13477224,0.49456247,0.00000000,0.44037095,0.57098001
0.57879782,0.40917680,0.38231777,0.69490775,0.69433837,0.31491342,0.53381516,0.64691429,0.69994013,0.89880497,0.68984895,0.22826477,0.28103647,0.49195521,0.78632373,0.49947370,0.15580209,0.44037095,0.00000000,0.13639643
0.71286876,0.46103568,0.43857705,0.82989531,0.82713996,0.44775736,0.58171031,0.75473118,0.81919011,1.03509779,0.73366386,0.30866635,0.40823931,0.58591978,0.91718298,0.63556796,0.14655793,0.57098001,0.13639643,0.00000000
