0.00000000,0.22085890,0.46012270,0.27330324,0.61191514,1.03813511,0.78817793,0.88150164,1.03905808,0.75160417
0.22085890,0.00000000,0.68098160,0.27330324,0.76094644,1.20148425,0.88150164,1.01509760,1.00188012,0.76942061
0.46012270,0.68098160,0.00000000,0.62292034,0.51139671,0.79302785,0.78098214,0.75000627,1.24541388,0.90652476
0.27330324,0.27330324,0.62292034,0.00000000,0.52635078,0.96744498,0.61191514,0.76094644,0.76942061,0.50374972
0.61191514,0.76094644,0.51139671,0.52635078,0.00000000,0.44243349,0.27330324,0.27330324,0.80819926,0.47326079
1.03813511,1.20148425,0.79302785,0.96744498,0.44243349,0.00000000,0.47546012,0.25460123,1.03077641,0.76687117
0.78817793,0.88150164,0.78098214,0.61191514,0.27330324,0.47546012,0.00000000,0.22085890,0.58106977,0.29141104
0.88150164,1.01509760,0.75000627,0.76094644,0.27330324,0.25460123,0.22085890,0.00000000,0.78620565,0.51226994
1.03905808,1.00188012,1.24541388,0.76942061,0.80819926,1.03077641,0.58106977,0.78620565,0.00000000,0.34183191
0.75160417,0.76942061,0.90652476,0.50374972,0.47326079,0.76687117,0.29141104,0.51226994,0.34183191,0.00000000
