0.00000000,0.69324244,0.43509188,0.30675756,0.11529342,0.60877297,0.10818020,0.49792531,0.72169532,0.53526971,0.68998222,0.63366924,0.52489627,0.56876111,0.74155305,0.90189686,0.80171903,0.74303497,0.90634262,1.47302905,1.20124481,0.90634262,0.84173088,0.85121517,0.88915234,1.01037344,1.07705987,1.13070539,0.66241849,0.95524600,1.53052756,0.95109662,1.21754594,0.66212211,1.61025489,0.87225845,1.18790753,1.31505631,1.67368109,1.16152934
0.69324244,0.00000000,0.25815056,1.00000000,0.80853586,0.08446947,0.72791938,0.48103142,0.40011855,0.72940130,0.71754594,0.91671606,1.16834618,1.12448133,1.09454653,1.07705987,1.17723770,1.43627742,1.21547125,0.79164197,0.92056906,1.35832839,0.99436870,1.27059870,1.58239478,1.39715471,0.90189686,0.84825133,1.35566094,1.30942501,0.87700059,1.64433906,1.04712507,1.17397747,0.94013041,0.96384114,1.88114997,1.09247184,1.01956135,1.85477178
0.43509188,0.25815056,0.00000000,0.74184944,0.55038530,0.17368109,0.46976882,0.22288085,0.28660344,0.47125074,0.45939538,0.65856550,0.91019561,0.86633076,0.83639597,0.81890931,0.91908714,1.17812685,0.95732069,1.03793717,0.76615293,1.10017783,0.73621814,1.01244813,1.32424422,1.13900415,0.64374630,0.69561352,1.09751037,1.05127445,1.09543568,1.38618850,0.78897451,0.91582691,1.17516301,0.70569057,1.62299941,0.87996443,1.23858921,1.59662122
0.30675756,1.00000000,0.74184944,0.00000000,0.19146414,0.91553053,0.41493776,0.80468287,1.02845287,0.84202727,0.99673977,0.94042679,0.83165382,0.87551867,1.04831061,1.20865442,1.10847659,0.70657973,1.21310018,1.77978660,1.50800237,1.21310018,1.14848844,1.15797273,0.98903379,1.31713100,1.38381743,1.43746295,0.93005335,1.26200356,1.83728512,1.21280379,1.52430350,0.96887967,1.91701245,1.17901600,1.11885003,1.62181387,1.98043865,1.00237107
0.11529342,0.80853586,0.55038530,0.19146414,0.00000000,0.72406639,0.22347362,0.61321873,0.83698874,0.65056313,0.80527564,0.74896266,0.64018969,0.68405453,0.85684647,1.01719028,0.91701245,0.62774155,1.02163604,1.58832247,1.31653823,1.02163604,0.95702430,0.96650860,0.79756965,1.12566686,1.19235329,1.24599881,0.73858921,1.07053942,1.64582098,1.02133966,1.33283936,0.77741553,1.72554831,0.98755187,1.07261411,1.43034973,1.78897451,1.04623592
0.60877297,0.08446947,0.17368109,0.91553053,0.72406639,0.00000000,0.64344991,0.39656194,0.31564908,0.64493183,0.63307647,0.83224659,1.08387670,1.04001186,1.01007706,0.99259040,1.09276823,1.35180794,1.13100178,0.86425608,0.83609959,1.27385892,0.90989923,1.18612922,1.49792531,1.31268524,0.81742739,0.76378186,1.27119146,1.22495554,0.92175459,1.55986959,0.96265560,1.08950800,1.00148192,0.87937167,1.79668050,1.00800237,1.06490812,1.77030231
0.10818020,0.72791938,0.46976882,0.41493776,0.22347362,0.64344991,0.00000000,0.38974511,0.61351512,0.42708951,0.58180202,0.52548903,0.44042679,0.46058091,0.63337285,0.79371666,0.69353883,0.70835803,0.79816242,1.36484884,1.09306461,0.79816242,0.73355068,0.74303497,0.85447540,0.90219324,0.96887967,1.02252519,0.62774155,0.84706580,1.42234736,0.91641968,1.10936574,0.55394191,1.50207469,0.76407825,1.15323059,1.20687611,1.56550089,1.12685240
0.49792531,0.48103142,0.22288085,0.80468287,0.61321873,0.39656194,0.38974511,0.00000000,0.22377001,0.24836989,0.23651452,0.43568465,0.68731476,0.64344991,0.61351512,0.59602845,0.69620628,0.95524600,0.73443983,0.97510373,0.70331950,0.87729698,0.51333729,0.78956728,1.10136337,0.91612330,0.57913456,0.63278008,0.87462952,0.82839360,1.03260225,1.16330765,0.71962063,0.69294606,1.11232958,0.48280972,1.40011855,0.81713100,1.17575578,1.37374037
0.72169532,0.40011855,0.28660344,1.02845287,0.83698874,0.31564908,0.61351512,0.22377001,0.00000000,0.32928275,0.31742739,0.51659751,0.76822762,0.72436277,0.69442798,0.67694132,0.77711915,1.03615886,0.81535270,0.75133373,0.52045050,0.95820984,0.59425015,0.87048014,1.18227623,0.99703616,0.50177830,0.44813278,0.95554238,0.90930646,0.80883225,1.24422051,0.64700652,0.77385892,0.88855957,0.56372258,1.48103142,0.69235329,0.95198577,1.45465323
0.53526971,0.72940130,0.47125074,0.84202727,0.65056313,0.64493183,0.42708951,0.24836989,0.32928275,0.00000000,0.15471251,0.18731476,0.43894487,0.39508002,0.36514523,0.36662715,0.44783640,0.70687611,0.48606995,0.93775934,0.66597510,0.62892709,0.30646117,0.54119739,0.85299348,0.66775341,0.54179016,0.59543568,0.62625963,0.58002371,0.99525785,0.91493776,0.68227623,0.44457617,1.07498518,0.33698874,1.15174867,0.77978660,1.13841138,1.12537048
0.68998222,0.71754594,0.45939538,0.99673977,0.80527564,0.63307647,0.58180202,0.23651452,0.31742739,0.15471251,0.00000000,0.19917012,0.45080024,0.40693539,0.37700059,0.35951393,0.45969176,0.71873148,0.49792531,0.78304683,0.51126260,0.64078245,0.27682276,0.55305276,0.86484884,0.67960877,0.38707765,0.44072318,0.63811500,0.59187908,0.84054535,0.92679312,0.52756372,0.45643154,0.92027267,0.24629520,1.16360403,0.62507410,0.98369887,1.13722584
