0.00000000,0.90708047,0.58849037,0.85556466,0.51692445,0.68352826,0.98791880,1.35607067,0.80440523,1.00352766
0.90708047,0.00000000,0.31859010,0.21367764,0.70426829,0.83426244,0.86441696,1.00003916,1.27372656,1.40796994
0.58849037,0.31859010,0.00000000,0.31500592,0.47765273,0.65433335,0.80004894,1.05224364,1.04514952,1.20512967
0.85556466,0.21367764,0.31500592,0.00000000,0.54263135,0.64377697,0.65085669,0.80440523,1.09495556,1.21611170
0.51692445,0.70426829,0.47765273,0.54263135,0.00000000,0.20000000,0.47287415,0.84043520,0.57387533,0.72755267
0.68352826,0.83426244,0.65433335,0.64377697,0.20000000,0.00000000,0.32188502,0.71156962,0.45752912,0.57387533
0.98791880,0.86441696,0.80004894,0.65085669,0.47287415,0.32188502,0.00000000,0.39126760,0.66371094,0.69318988
1.35607067,1.00003916,1.05224364,0.80440523,0.84043520,0.71156962,0.39126760,0.00000000,1.01980390,1.00000000
0.80440523,1.27372656,1.04514952,1.09495556,0.57387533,0.45752912,0.66371094,1.01980390,0.00000000,0.20000000
1.00352766,1.40796994,1.20512967,1.21611170,0.72755267,0.57387533,0.69318988,1.00000000,0.20000000,0.00000000
