0.00000000,0.33268166,0.66731834,0.44444444,0.17334637,0.49038775,0.37376244,0.69734567,0.28648771,0.67784545,0.79191418,0.44065970,0.62804221,0.85354789,0.84184275,0.98162769,0.92072086,1.07647192,1.14650224,0.86530316,1.13547385,1.01586585,0.84089029,1.11920696,1.03506529,1.01268266,1.08855302,0.96764168,1.07323859,1.47339399,1.14011079,0.70759706,0.54530416,1.03877485,1.08792641,0.77278993,1.11201343,1.36002707,1.32511216,0.77802842
0.33268166,0.00000000,1.00000000,0.77712610,0.15933529,0.82306940,0.70644409,1.03002732,0.61916936,1.01052711,1.12459583,0.77334135,0.96072386,1.18622954,1.17452440,1.31430935,0.79657618,1.40915357,1.47918390,1.19798481,1.46815550,1.34854751,1.17357195,1.45188861,1.36774695,1.16615284,1.42123468,1.30032333,0.79790460,1.80607564,1.47279244,1.04027872,0.86430057,1.29390681,1.42060807,0.94450711,1.44469509,1.69270872,1.65779382,1.09311477
0.66731834,1.00000000,0.00000000,0.22287390,0.84066471,0.17693060,0.44740206,0.27766499,0.84236910,0.60485751,0.64463493,0.99588942,0.96235306,0.89069354,1.05624483,0.91645988,1.58803920,0.97546181,0.75158533,1.03278442,1.07030604,1.03606787,1.21104344,1.24041908,0.86302228,1.68000100,1.11722686,1.08429205,1.74055693,0.88623205,1.52720756,1.19049051,1.21262250,1.70609319,1.27169963,1.44010828,1.09376645,1.15344512,0.88066772,1.44534677
0.44444444,0.77712610,0.22287390,0.00000000,0.61779081,0.04594330,0.22452816,0.25290122,0.61949520,0.38198361,0.42176103,0.77301551,0.73947916,0.66781964,0.83337093,0.69358598,1.36516530,0.75258791,0.70205780,0.80991052,0.84743214,0.81319397,0.98816954,1.01754518,0.64014838,1.45712710,0.89435296,0.86141815,1.51768303,1.02894955,1.30433366,0.96761661,0.98974860,1.48321929,1.04882573,1.21723438,0.87089255,0.93057122,0.88066772,1.22247287
0.17334637,0.15933529,0.84066471,0.61779081,0.00000000,0.66373412,0.54710881,0.87069203,0.45983407,0.85119182,0.96526055,0.61400607,0.80138858,1.02689425,1.01518911,1.15497406,0.74737449,1.24981828,1.31984861,1.03864952,1.30882021,1.18921222,1.01423666,1.29255332,1.20841166,1.00681756,1.26189939,1.14098804,0.89989222,1.64674036,1.31345715,0.88094343,0.70496529,1.13457152,1.26127278,0.78517182,1.28535980,1.53337344,1.49845853,0.93377948
0.49038775,0.82306940,0.17693060,0.04594330,0.66373412,0.00000000,0.27047146,0.20695792,0.66543850,0.42792691,0.46770434,0.81895882,0.78542246,0.71376294,0.87931423,0.73952929,1.41110860,0.79853122,0.65611449,0.85585382,0.89337544,0.85913728,1.03411284,1.06348848,0.68609169,1.50307041,0.94029626,0.90736146,1.56362634,0.98300624,1.35027696,1.01355992,1.03569191,1.52916259,1.09476903,1.26317768,0.91683585,0.97651452,0.83472442,1.26841617
0.37376244,0.70644409,0.44740206,0.22452816,0.54710881,0.27047146,0.00000000,0.32358323,0.39496704,0.30408301,0.41815174,0.54848735,0.51495100,0.47978545,0.60884277,0.60786525,1.14063714,0.70270948,0.77273980,0.58538236,0.76171141,0.64210342,0.76364138,0.79301702,0.66130285,1.23259894,0.71479059,0.63688999,1.29315487,1.09963155,1.07980550,0.74308845,0.76522044,1.25869113,0.82429757,0.99270622,0.73825100,0.98626463,0.95134973,0.99794471
0.69734567,1.03002732,0.27766499,0.25290122,0.87069203,0.20695792,0.32358323,0.00000000,0.56470411,0.32719252,0.36696995,0.71822443,0.68468807,0.61302855,0.77857984,0.63879490,1.31037421,0.69779683,0.47392034,0.75511943,0.79264105,0.75840289,0.93337845,0.96275409,0.58535730,1.40233602,0.83956187,0.80662706,1.46289195,0.77604832,1.24954257,0.91282553,0.93495752,1.42842820,0.99403464,1.16244329,0.81610146,0.87578013,0.62776650,1.16768178
0.28648771,0.61916936,0.84236910,0.61949520,0.45983407,0.66543850,0.39496704,0.56470411,0.00000000,0.39135775,0.50542647,0.15417199,0.34155450,0.56706018,0.55535504,0.69513999,0.74567010,0.78998421,0.86001454,0.57881545,0.84898614,0.72937815,0.55440259,0.83271925,0.74857759,0.83763190,0.80206532,0.68115397,0.89818783,1.18690628,0.85362308,0.42110936,0.37025340,0.86372409,0.80143870,0.59773918,0.82552573,1.07353936,1.03862446,0.60297767
0.67784545,1.01052711,0.60485751,0.38198361,0.85119182,0.42792691,0.30408301,0.32719252,0.39135775,0.00000000,0.11406873,0.39103191,0.35749555,0.28583603,0.45138732,0.31160238,0.98318169,0.39862646,0.46865679,0.42792691,0.46544853,0.43121037,0.60618593,0.63556157,0.35721984,1.07514349,0.51236935,0.47943454,1.13569943,0.79554854,0.92235005,0.58563300,0.60776499,1.10123568,0.66684212,0.83525077,0.48890894,0.68218162,0.64726671,0.84048926
