0.00000000,0.69345373,0.50993687,0.94957036,0.98789948,0.89342654,0.49664766,0.80441445,0.90147221,0.58143187
0.69345373,0.00000000,1.03701270,0.42249453,1.68135321,0.57129914,0.57825840,1.49786818,0.82659495,0.40644306
0.50993687,1.03701270,0.00000000,1.45950723,1.06123817,1.40336347,1.00658453,1.13617611,1.41140914,0.70547467
0.94957036,0.42249453,1.45950723,0.00000000,1.40434945,0.29429537,0.45292270,1.22086442,0.54959118,0.82893759
0.98789948,1.68135321,1.06123817,1.40434945,0.00000000,1.11005402,1.10309482,0.18348506,0.85475826,1.56933141
0.89342654,0.57129914,1.40336347,0.29429537,1.11005402,0.00000000,0.39677894,0.92656898,0.25529575,0.77279383
0.49664766,0.57825840,1.00658453,0.45292270,1.10309482,0.39677894,0.00000000,0.91960979,0.40482458,0.46623653
0.80441445,1.49786818,1.13617611,1.22086442,0.18348506,0.92656898,0.91960979,0.00000000,0.67127323,1.38584638
0.90147221,0.82659495,1.41140914,0.54959118,0.85475826,0.25529575,0.40482458,0.67127323,0.00000000,0.78083950
0.58143187,0.40644306,0.70547467,0.82893759,1.56933141,0.77279383,0.46623653,1.38584638,0.78083950,0.00000000
