0.00000000,0.96987742,0.40073141,1.83830881,0.67922902,1.07529902,0.62947190,1.09703970,1.38408494,0.95758218
0.96987742,0.00000000,0.81703776,1.04328549,1.09252214,0.47492427,0.63448405,0.57682776,0.71748161,1.92745960
0.40073141,0.81703776,0.00000000,1.43757749,0.27849761,0.67456764,0.22874042,0.69630831,0.98335361,1.11042178
1.83830881,1.04328549,1.43757749,0.00000000,1.15907979,0.76300985,1.20883703,0.74126917,0.45422387,1.02925515
0.67922902,1.09252214,0.27849761,1.15907979,0.00000000,0.61759782,0.45803803,0.51569438,0.70485592,0.83493745
1.07529902,0.47492427,0.67456764,0.76300985,0.61759782,0.00000000,0.44582719,0.10190347,0.30878597,1.45253539
0.62947190,0.63448405,0.22874042,1.20883703,0.45803803,0.44582719,0.00000000,0.46756786,0.75461316,1.29297554
1.09703970,0.57682776,0.69630831,0.74126917,0.51569438,0.10190347,0.46756786,0.00000000,0.28704527,1.35063195
1.38408494,0.71748161,0.98335361,0.45422387,0.70485592,0.30878597,0.75461316,0.28704527,0.00000000,1.20997798
0.95758218,1.92745960,1.11042178,1.02925515,0.83493745,1.45253539,1.29297554,1.35063195,1.20997798,0.00000000
