0.00000000,0.47260863,0.35617784,0.57778072,0.65017152,0.32056579,0.55930638,0.50101513,0.87498772,0.53190267,0.96034443,0.90096796,1.06973660,0.89910591,1.45542598,0.88238275,0.82567239,0.13576809,0.51990938,0.18983555,0.14311928,1.18261170,0.75674057,0.51931512,0.37546691,0.07125762,0.52274668,0.23216659,0.27726755,0.42627174,0.83120704,0.73559713,0.65190101,0.18466860,0.39730367,0.59799159,0.60530603,1.14505315,0.53823602,0.66936052
0.47260863,0.00000000,0.66686869,1.05038941,0.55519736,0.73385656,0.50542247,0.77438968,0.99832118,1.00451136,1.08088923,1.37357652,0.61424387,0.44361326,0.99993336,1.35499132,0.60422826,0.60837674,0.99251795,0.64532828,0.61572790,0.72711909,0.83354306,0.44044635,0.17934683,0.54386628,0.97823930,0.68765926,0.74987620,0.89888036,1.30381572,1.20820570,1.12450969,0.64016128,0.86991227,0.12538299,1.07791471,0.68956041,0.56632221,1.14196920
0.35617784,0.66686869,0.00000000,0.39528513,0.29399371,0.06698793,0.20312858,0.14483729,0.51880985,0.33764264,0.60416663,0.70670789,0.71355873,0.54292810,1.09924817,0.68812263,0.46949452,0.37206352,0.32564932,0.54601336,0.31366894,0.82643390,0.40056270,0.22642231,0.56972694,0.28894460,0.87892449,0.58834445,0.40200198,0.26219147,0.63694704,0.54133707,0.45764098,0.54084647,0.54276186,0.79225165,0.41104603,0.78887528,0.18205816,0.47510052
0.57778072,1.05038941,0.39528513,0.00000000,0.68927884,0.35967308,0.59841371,0.54012239,0.91409498,0.26856792,0.99945176,0.32318717,1.10884380,0.93821323,1.49453330,0.30460197,0.86477965,0.44201267,0.50581950,0.62694532,0.43466148,1.22171903,0.79584783,0.60994303,0.95324767,0.50652313,0.48363936,0.37749219,0.30051321,0.15150902,0.85967946,0.27333432,0.59319091,0.60897529,0.18047705,1.17577243,0.02752531,1.18416047,0.57734329,0.33629811
0.65017152,0.55519736,0.29399371,0.68927884,0.00000000,0.32960576,0.09086514,0.21919236,0.44312388,0.44931397,0.52569187,0.81837922,0.41956502,0.24893439,0.80525446,0.79979402,0.17550081,0.66605723,0.43732065,0.84000707,0.60766268,0.53244019,0.27834576,0.13085639,0.45805562,0.58293831,1.17291820,0.88233811,0.69599569,0.55618525,0.74861836,0.65300840,0.56931233,0.83484018,0.83675557,0.68058032,0.68894064,0.49488157,0.11193556,0.58677185
0.32056579,0.73385656,0.06698793,0.35967308,0.32960576,0.00000000,0.23874062,0.18044934,0.55442190,0.27065471,0.63977867,0.63971996,0.74917078,0.57854015,1.13486028,0.62113476,0.50510657,0.33645147,0.25866139,0.51040137,0.27805689,0.86204594,0.43617475,0.29341024,0.63671488,0.25333256,0.84331244,0.55273235,0.36638993,0.22657944,0.56995910,0.47434914,0.39065304,0.50523436,0.50714982,0.85923958,0.35933489,0.82448733,0.21767020,0.40811259
0.55930638,0.50542247,0.20312858,0.59841371,0.09086514,0.23874062,0.00000000,0.26896724,0.49289876,0.49908885,0.57546675,0.86815411,0.51043016,0.33979952,0.89611959,0.84956890,0.26636595,0.57519209,0.48709553,0.74914193,0.51679754,0.62330532,0.32812065,0.06497610,0.40828073,0.49207318,1.08205307,0.79147303,0.60513055,0.46532008,0.79839325,0.70278329,0.61908722,0.74397504,0.74589044,0.63080543,0.59807551,0.58574671,0.06089979,0.63654673
0.50101513,0.77438968,0.14483729,0.54012239,0.21919236,0.18044934,0.26896724,0.00000000,0.37397256,0.27155447,0.45932934,0.59918690,0.56872141,0.39809081,0.95441091,0.58060163,0.32465723,0.51690078,0.21812829,0.69085068,0.45850623,0.68159664,0.25572541,0.33394334,0.67724800,0.43378189,1.02376175,0.73318172,0.54683924,0.40702876,0.52942598,0.43381602,0.35011995,0.68568373,0.68759918,0.89977264,0.53978419,0.64403796,0.20806745,0.36757946
0.87498772,0.99832118,0.51880985,0.91409498,0.44312388,0.55442190,0.49289876,0.37397256,0.00000000,0.64552701,0.08535677,0.68046451,0.41189194,0.61431354,0.58043832,0.66059685,0.39409292,0.89087337,0.40827549,1.06482327,0.83247882,0.35097939,0.16477811,0.55787486,0.90117949,0.80775446,1.39773440,1.10715425,0.92081189,0.78100133,0.30549449,0.64076066,0.32090405,1.05965626,1.06157172,1.12370420,0.91375679,0.36815178,0.43199897,0.57779688
0.53190267,1.00451136,0.33764264,0.26856792,0.44931397,0.27065471,0.49908885,0.27155447,0.64552701,0.00000000,0.73088384,0.36906525,0.84027594,0.66964531,1.22596538,0.35048002,0.59621167,0.39613459,0.23725155,0.58106726,0.38878340,0.95315111,0.52727985,0.56406498,0.90736961,0.46064505,0.75220728,0.46162724,0.27528480,0.13547431,0.59111154,0.20369442,0.32462299,0.56309724,0.41604468,1.12989426,0.26822975,0.91559249,0.43818906,0.13745786
