0.00000000,0.61590868,0.37109448,0.73318294,0.79996203,0.63762558,0.36050580,0.72085303,0.64435189,0.41989003
0.61590868,0.00000000,0.93372799,0.35723432,1.18901966,0.47989353,0.40945613,1.06147126,0.64165096,0.29811479
0.37109448,0.93372799,0.00000000,1.10052119,0.96759361,1.00748251,0.73158981,0.93642985,0.99803767,0.66907122
0.73318294,0.35723432,1.10052119,0.00000000,1.03218594,0.21185124,0.38463835,0.89304336,0.39010503,0.59764394
0.79996203,1.18901966,0.96759361,1.03218594,0.00000000,0.82136158,0.78096261,0.14014717,0.65315826,1.15071201
0.63762558,0.47989353,1.00748251,0.21185124,0.82136158,0.00000000,0.28060822,0.68187945,0.18061099,0.63566736
0.36050580,0.40945613,0.73158981,0.38463835,0.78096261,0.28060822,0.00000000,0.65668719,0.33582285,0.42353495
0.72085303,1.06147126,0.93642985,0.89304336,0.14014717,0.68187945,0.65668719,0.00000000,0.51301119,1.04312222
0.64435189,0.64165096,0.99803767,0.39010503,0.65315826,0.18061099,0.33582285,0.51301119,0.00000000,0.74844005
0.41989003,0.29811479,0.66907122,0.59764394,1.15071201,0.63566736,0.42353495,1.04312222,0.74844005,0.00000000
