0.00000000,0.69210846,0.24756940,0.52136059,0.67543997,0.46097329,0.47450655,0.42166547,0.38816267,0.24307041
0.69210846,0.00000000,0.44536349,0.60163527,1.13058784,1.00078696,0.30635698,0.98536294,1.07985517,0.58659942
0.24756940,0.44536349,0.00000000,0.45664958,0.81257913,0.60943745,0.25084591,0.60226520,0.63572769,0.21141788
0.52136059,0.60163527,0.45664958,0.00000000,0.56153380,0.98186925,0.63504992,0.51472986,0.78772064,0.65314908
0.67543997,1.13058784,0.81257913,0.56153380,0.00000000,1.03151096,1.05842678,0.27375035,0.62180871,0.91341920
0.46097329,1.00078696,0.60943745,0.98186925,1.03151096,0.00000000,0.70275999,0.75828764,0.45567742,0.41754108
0.47450655,0.30635698,0.25084591,0.63504992,1.05842678,0.70275999,0.00000000,0.85306608,0.85171279,0.30165602
0.42166547,0.98536294,0.60226520,0.51472986,0.27375035,0.75828764,0.85306608,0.00000000,0.36965333,0.66457089
0.38816267,1.07985517,0.63572769,0.78772064,0.62180871,0.45567742,0.85171279,0.36965333,0.00000000,0.57208960
0.24307041,0.58659942,0.21141788,0.65314908,0.91341920,0.41754108,0.30165602,0.66457089,0.57208960,0.00000000
