0.00000000,0.16697726,0.33395453,0.54491241,0.63138278,0.38706672,0.85091316,0.47530417,0.24654623,0.53076042,0.79072063,0.74562346,0.35687466,0.67555265,0.46816535,0.58833848,0.56279452,0.57468941,0.50067243,0.82911526,0.96103401,0.52961442,0.78737447,0.84577034,0.64908794,0.84867649,0.74245754,0.70774403,0.97191247,0.90816194,0.79743823,0.94434767,0.86454241,0.70128817,0.80353726,0.79389361,1.13071863,0.58378666,1.20105864,0.82642333,0.83485102,1.27866169,0.72611660,1.04293419,0.89031188,0.88601739,0.88890420,1.09628366,0.38927489,0.83411721,0.74285705,0.85434783,1.08898898,1.11041626,1.25842648,1.31786099,0.96795135,0.94492685,1.33922132,1.07499230
0.16697726,0.00000000,0.16697726,0.37793515,0.46440552,0.22008945,0.68393589,0.31008626,0.12315268,0.37590401,0.63221710,0.59393278,0.33566649,0.53667955,0.37050932,0.47601281,0.45690202,0.48629143,0.44896464,0.70316463,0.82303316,0.50005838,0.67934345,0.72817562,0.55764863,0.74261006,0.64392294,0.67039766,0.86907659,0.78276592,0.70192902,0.83445282,0.78524838,0.63623909,0.77855811,0.77781716,1.01603241,0.51773915,1.07925242,0.78585382,0.84145951,1.15714507,0.72804252,0.91288341,0.89651164,0.84403688,0.90541409,1.02167631,0.43035361,0.84353974,0.72225514,0.76115903,0.97940599,1.00788052,1.14631320,1.20735023,0.91479806,0.96480582,1.23446770,0.97811271
0.33395453,0.16697726,0.00000000,0.21095788,0.29742825,0.05311219,0.51695863,0.14884802,0.15909411,0.23804168,0.47950037,0.45312334,0.39210621,0.41885715,0.33337417,0.40348114,0.39565648,0.44548130,0.45632053,0.59767190,0.69781345,0.52477437,0.59901528,0.63317834,0.50635131,0.66215590,0.57774832,0.67359280,0.78850314,0.67561061,0.63660331,0.74605180,0.73590710,0.61119396,0.78892087,0.79717929,0.91754122,0.50106246,0.97097505,0.77969210,0.88028109,1.04821587,0.76720878,0.79672036,0.93304545,0.83398590,0.95139975,0.97034526,0.52405757,0.88494625,0.73975076,0.69611690,0.88788401,0.92432939,1.04890111,1.11103303,0.89024938,1.01221372,1.14458292,0.90197746
0.54491241,0.37793515,0.21095788,0.00000000,0.08647037,0.15784570,0.30600075,0.09162916,0.34330108,0.17163533,0.30846860,0.31429340,0.53420025,0.33605410,0.39729478,0.40240791,0.41267891,0.47972963,0.54439873,0.51338700,0.57102672,0.62218806,0.55570869,0.56325397,0.51687874,0.61269167,0.55801815,0.73408512,0.72988406,0.58201732,0.61198070,0.67808753,0.72557754,0.64328485,0.85008608,0.86818820,0.82523317,0.55617142,0.86142687,0.82186427,0.96905586,0.93540490,0.86158360,0.68087519,1.01722577,0.86830456,1.04535495,0.94451742,0.68363193,0.97636060,0.81195784,0.66675129,0.80756113,0.85449002,0.95381206,1.01587741,0.90348741,1.10576588,1.05812759,0.84406648
0.63138278,0.46440552,0.29742825,0.08647037,0.00000000,0.24431606,0.21953038,0.16874407,0.42603742,0.20982418,0.25618573,0.28430406,0.60418537,0.33619793,0.45022871,0.43277747,0.44906869,0.51850509,0.59851266,0.50089941,0.53464918,0.67722529,0.56038669,0.55559169,0.54525016,0.61258646,0.57264101,0.77427623,0.72247233,0.56233095,0.62260548,0.66771817,0.73891375,0.67530391,0.88851394,0.90991312,0.80049236,0.59910522,0.82794588,0.85373551,1.01591442,0.89943169,0.91162091,0.64741582,1.06196098,0.89644725,1.09333621,0.94739635,0.75634951,1.02408118,0.85493893,0.67369983,0.78870344,0.83961308,0.92596845,0.98730352,0.92289836,1.15310622,1.03309928,0.83469784
0.38706672,0.22008945,0.05311219,0.15784570,0.24431606,0.00000000,0.46384644,0.10152800,0.20056691,0.20354595,0.43313628,0.41244865,0.42249492,0.38899885,0.33839847,0.39267766,0.38939028,0.44502559,0.47120697,0.57030812,0.66185938,0.54326280,0.58124490,0.60948218,0.50071963,0.64357645,0.56548013,0.68321490,0.76872934,0.64686306,0.62381093,0.72376868,0.72758157,0.61262549,0.79953254,0.81048393,0.89050329,0.50729554,0.94014376,0.78520115,0.89880195,1.01687466,0.78671889,0.76373051,0.95053877,0.83776921,0.97160218,0.95954928,0.56104577,0.90420379,0.75303167,0.68272918,0.86352077,0.90262057,1.02169688,1.08400019,0.88889750,1.03251080,1.11970579,0.88301890
0.85091316,0.68393589,0.51695863,0.30600075,0.21953038,0.46384644,0.00000000,0.38291850,0.64053433,0.38495002,0.24053683,0.32004687,0.79654391,0.42479522,0.61949946,0.56468335,0.59029879,0.65900917,0.76315901,0.53471521,0.50091061,0.84105599,0.62806448,0.59505776,0.66406208,0.66491453,0.66111212,0.90586351,0.74954248,0.57113787,0.69865291,0.69108232,0.81409739,0.79397708,1.01304097,1.04090069,0.77836348,0.74298634,0.78043062,0.96520518,1.15559463,0.84177247,1.05994675,0.61113842,1.19627671,0.99844026,1.23413293,0.98922411,0.95135855,1.16545169,0.98994391,0.73803434,0.78282000,0.84151126,0.88978308,0.94690418,1.00445152,1.29163394,1.00079492,0.85086277
0.47530417,0.31008626,0.14884802,0.09162916,0.16874407,0.10152800,0.38291850,0.00000000,0.25800897,0.11559068,0.33171577,0.31263411,0.44259889,0.30084966,0.31256707,0.33473153,0.33965494,0.40353084,0.45778468,0.48309482,0.56489505,0.53478447,0.50732706,0.52673282,0.44823161,0.56771045,0.50042005,0.65453683,0.69010972,0.55740130,0.55701195,0.64201629,0.66667419,0.57011685,0.77111850,0.78708885,0.80198534,0.47609964,0.84734662,0.74748659,0.88475644,0.92342134,0.77589224,0.66920699,0.93397009,0.79637031,0.96032579,0.89290636,0.59211613,0.89159446,0.73030952,0.61427280,0.77833021,0.82066753,0.93262750,0.99498682,0.83806110,1.02096266,1.03311419,0.80486374
0.24654623,0.12315268,0.15909411,0.34330108,0.42603742,0.20056691,0.64053433,0.25800897,0.00000000,0.28921018,0.55010071,0.50042932,0.24075136,0.42946278,0.24735985,0.35521230,0.33470743,0.36320342,0.33349666,0.58819866,0.71553848,0.39153828,0.55828818,0.60987317,0.43450893,0.62130192,0.52130917,0.55583167,0.74740653,0.66772483,0.57912590,0.71415670,0.66222767,0.51512936,0.66691678,0.66944607,0.89733226,0.39728643,0.96313688,0.66929547,0.74190814,1.04100226,0.62807484,0.80042691,0.79609109,0.72673685,0.80975412,0.89873214,0.36541638,0.74527669,0.61285626,0.63825069,0.85926441,0.88633270,1.02702615,1.08769881,0.79468739,0.87010591,1.11353846,0.85573767
0.53076042,0.37590401,0.23804168,0.17163533,0.20982418,0.20354595,0.38495002,0.11559068,0.28921018,0.00000000,0.26092156,0.21841047,0.41168929,0.18649204,0.24179490,0.23082512,0.24250717,0.31087583,0.38974542,0.36865817,0.45986889,0.46855809,0.39262618,0.41126447,0.34527254,0.45249572,0.38905500,0.56649721,0.57454132,0.44412190,0.44452356,0.52649883,0.55629634,0.47233196,0.68169896,0.70165415,0.68834953,0.39005951,0.73662677,0.65106444,0.80634635,0.81332889,0.70179832,0.56032461,0.85285106,0.69687223,0.88364014,0.77956380,0.56663828,0.81439784,0.64619582,0.50092188,0.66345463,0.70521558,0.81931761,0.88166604,0.73224859,0.94350673,0.91876050,0.68929779
0.79072063,0.63221710,0.47950037,0.30846860,0.25618573,0.43313628,0.24053683,0.33171577,0.55010071,0.26092156,0.00000000,0.08696203,0.64108494,0.20414913,0.44423536,0.35846983,0.38949175,0.45280192,0.57315932,0.29438074,0.28458482,0.64690798,0.38919111,0.35466087,0.44288913,0.42440621,0.42664997,0.68500152,0.51162850,0.33577744,0.46045916,0.45346761,0.57484812,0.56861405,0.78671445,0.81748655,0.55899016,0.53523464,0.57713846,0.73386835,0.93567032,0.64649827,0.84706164,0.39834595,0.97286515,0.76361875,1.01402540,0.74999292,0.79387556,0.94644063,0.76954598,0.49795480,0.55556568,0.61162112,0.67959775,0.73979111,0.76524118,1.06966930,0.78888968,0.61629431
0.74562346,0.59393278,0.45312334,0.31429340,0.28430406,0.41244865,0.32004687,0.31263411,0.50042932,0.21841047,0.08696203,0.00000000,0.56720733,0.11822688,0.36743703,0.27400519,0.30601306,0.36757523,0.49060135,0.22431407,0.25683730,0.56304035,0.30840606,0.28302195,0.35593936,0.34890071,0.34193905,0.59804796,0.44638316,0.27903545,0.37866226,0.38957486,0.49447439,0.48183751,0.70015752,0.73066743,0.51631645,0.44939621,0.54758007,0.64825688,0.84872507,0.62116704,0.76028340,0.36684777,0.88608637,0.67934345,0.92709175,0.68025696,0.71793087,0.85948243,0.68259389,0.41963202,0.50491194,0.55713567,0.64264761,0.70430898,0.68469835,0.98281725,0.74909552,0.55570435
0.35687466,0.33566649,0.39210621,0.53420025,0.60418537,0.42249492,0.79654391,0.44259889,0.24075136,0.41168929,0.64108494,0.56720733,0.00000000,0.46011927,0.20126724,0.31889076,0.28482216,0.26162789,0.15154628,0.55932586,0.71300676,0.17320733,0.48446141,0.55654065,0.33139357,0.53858370,0.42739151,0.35105764,0.65167637,0.63134485,0.47461030,0.63576279,0.52169071,0.35221273,0.45062161,0.44557216,0.82348754,0.24085148,0.90446747,0.46967976,0.50591748,0.97956000,0.39239883,0.76954929,0.56088722,0.52924681,0.57118114,0.74676334,0.15509234,0.50827016,0.39164759,0.52594126,0.77486916,0.78596055,0.94409029,1.00008415,0.61156868,0.63112064,1.01346384,0.74450392
