0.00000000,0.45398773,0.44171779,0.19660904,0.34926845,0.61726603,0.73643770,0.99628000,0.83369458,1.00030106
0.45398773,0.00000000,0.89570552,0.58262922,0.65022314,0.50839799,1.01613770,1.30170828,0.93748061,1.08831313
0.44171779,0.89570552,0.00000000,0.37634063,0.47430539,0.94652159,0.67900128,0.83983438,0.95490348,1.10335679
0.19660904,0.58262922,0.37634063,0.00000000,0.16666667,0.57315559,0.54176503,0.79972436,0.67900128,0.84323350
0.34926845,0.65022314,0.47430539,0.16666667,0.00000000,0.49515047,0.39321809,0.66716910,0.51633157,0.67900128
0.61726603,0.50839799,0.94652159,0.57315559,0.49515047,0.00000000,0.69512283,0.96722828,0.47430539,0.60320352
0.73643770,1.01613770,0.67900128,0.54176503,0.39321809,0.69512283,0.00000000,0.28657779,0.37634063,0.47430539
0.99628000,1.30170828,0.83983438,0.79972436,0.66716910,0.96722828,0.28657779,0.00000000,0.57055215,0.59439678
0.83369458,0.93748061,0.95490348,0.67900128,0.51633157,0.47430539,0.37634063,0.57055215,0.00000000,0.16666667
1.00030106,1.08831313,1.10335679,0.84323350,0.67900128,0.60320352,0.47430539,0.59439678,0.16666667,0.00000000
